id,name,lgaId,officialOrder
enugu_uzo_uwani_nimbo_ii,Nimbo II,enugu_uzo_uwani,9
enugu_uzo_uwani_ugbene_i,Ugbene I,enugu_uzo_uwani,10
enugu_uzo_uwani_ugbene_ii,Ugbene II,enugu_uzo_uwani,11
enugu_uzo_uwani_nrobo,Nrobo,enugu_uzo_uwani,12
enugu_uzo_uwani_nkpologu,Nkpologu,enugu_uzo_uwani,13
,,,
ebonyi_abakaliki_abakpa,Abakpa,ebonyi_abakaliki,1
ebonyi_abakaliki_amachi_i,Amachi I,ebonyi_abakaliki,2
ebonyi_abakaliki_amachi_ii,Amachi II,ebonyi_abakaliki,3
ebonyi_abakaliki_amachi_iii,Amachi III,ebonyi_abakaliki,4
ebonyi_abakaliki_amugu,Amugu,ebonyi_abakaliki,5
ebonyi_abakaliki_azumini,Azumini,ebonyi_abakaliki,6
ebonyi_abakaliki_azuyiwokwu_layout,Azuyiwokwu Layout,ebonyi_abakaliki,7
ebonyi_abakaliki_azuiyi_ndeme,Azuiyi Ndeme,ebonyi_abakaliki,8
ebonyi_abakaliki_eda,Eda,ebonyi_abakaliki,9
ebonyi_abakaliki_izzi_unuhu,Izzi Unuhu,ebonyi_abakaliki,10
ebonyi_abakaliki_ndiagu,Ndiagu,ebonyi_abakaliki,11
ebonyi_abakaliki_okpoitumo_ndebor,Okpoitumo Ndebor,ebonyi_abakaliki,12
ebonyi_abakaliki_okpoitumo_ndiegu,Okpoitumo Ndiegu,ebonyi_abakaliki,13
ebonyi_abakaliki_timber_sade,Timber Shade,ebonyi_abakaliki,14
,,,
ebonyi_afikpo_north_atamata_akpoha,Atamata Akpoha,ebonyi_afikpo_north,1
ebonyi_afikpo_north_amogu_akpoha,Amogu Akpoha,ebonyi_afikpo_north,2
ebonyi_afikpo_north_ezeke_amasiri,Ezeke Amasiri,ebonyi_afikpo_north,3
ebonyi_afikpo_north_poperi_amasiri,Poperi Amasiri,ebonyi_afikpo_north,4
ebonyi_afikpo_north_itim_afikpo,Itim Afikpo,ebonyi_afikpo_north,5
ebonyi_afikpo_north_ibii_oziza_afikpo,Ibii/Oziza Afikpo,ebonyi_afikpo_north,6
ebonyi_afikpo_north_nkopogo_afikpo,Nkopogo Afikpo,ebonyi_afikpo_north,7
ebonyi_afikpo_north_ohaisu_afikpo_a,Ohaisu Afikpo A,ebonyi_afikpo_north,8
ebonyi_afikpo_north_ohaisu_afikpo_b,Ohaisu Afikpo B,ebonyi_afikpo_north,9
ebonyi_afikpo_north_ugwuegu_afikpo,Ugwuegu Afikpo,ebonyi_afikpo_north,10
ebonyi_afikpo_north_unana_afikpo_i,Unana Afikpo I,ebonyi_afikpo_north,11
ebonyi_afikpo_north_unana_afikpo_ii,Unana Afikpo II,ebonyi_afikpo_north,12
,,,
ebonyi_afikpo_south_amaeke_ekoli,Amaeke Ekoli,ebonyi_afikpo_south,1
ebonyi_afikpo_south_amaigbo,Amaigbo,ebonyi_afikpo_south,2
ebonyi_afikpo_south_amangwu,Amangwu,ebonyi_afikpo_south,3
ebonyi_afikpo_south_amiri_ekoli,Amiri Ekoli,ebonyi_afikpo_south,4
ebonyi_afikpo_south_amosu,Amosu,ebonyi_afikpo_south,5
ebonyi_afikpo_south_ebunwana,Ebunwana,ebonyi_afikpo_south,6
ebonyi_afikpo_south_ndimoke,Ndimoke,ebonyi_afikpo_south,7
ebonyi_afikpo_south_nguzu,Nguzu,ebonyi_afikpo_south,8
ebonyi_afikpo_south_ogbu,Ogbu,ebonyi_afikpo_south,9
ebonyi_afikpo_south_oso,Oso,ebonyi_afikpo_south,10
ebonyi_afikpo_south_owotu,Owotu,ebonyi_afikpo_south,11
,,,
ebonyi_ebonyi_abakpa,Abakpa,ebonyi_ebonyi,1
ebonyi_ebonyi_abofia,Abofia,ebonyi_ebonyi,2
ebonyi_ebonyi_agalegu,Agalegu,ebonyi_ebonyi,3
ebonyi_ebonyi_echiaba,Echiaba,ebonyi_ebonyi,4
ebonyi_ebonyi_egwudinagu,Egwudinagu,ebonyi_ebonyi,5
ebonyi_ebonyi_eyinbichiri_i,Eyinbichiri I,ebonyi_ebonyi,6
ebonyi_ebonyi_eyinbichiri_ii,Eyinbichiri II,ebonyi_ebonyi,7
ebonyi_ebonyi_kpirikpiri,Kpirikpiri,ebonyi_ebonyi,8
ebonyi_ebonyi_mbake,Mbake,ebonyi_ebonyi,9
ebonyi_ebonyi_ndiagu,Ndiagu,ebonyi_ebonyi,10
ebonyi_ebonyi_ndiebor,Ndiebor,ebonyi_ebonyi,11
ebonyi_ebonyi_onuenyim,Onuenyim,ebonyi_ebonyi,12
ebonyi_ebonyi_urban_layout,Urban Layout,ebonyi_ebonyi,13
,,,
ebonyi_ezza_north_amuda_amawula,Amuda/Amawula,ebonyi_ezza_north,1
ebonyi_ezza_north_ekka,Ekka,ebonyi_ezza_north,2
ebonyi_ezza_north_inyere,Inyere,ebonyi_ezza_north,3
ebonyi_ezza_north_ndiaguazu,Ndiaguazu,ebonyi_ezza_north,4
ebonyi_ezza_north_nkomoro,Nkomoro,ebonyi_ezza_north,5
ebonyi_ezza_north_ogboji,Ogboji,ebonyi_ezza_north,6
ebonyi_ezza_north_okposi,Okposi,ebonyi_ezza_north,7
ebonyi_ezza_north_omega,Omega,ebonyi_ezza_north,8
ebonyi_ezza_north_oriuzor,Oriuzor,ebonyi_ezza_north,9
ebonyi_ezza_north_oshiegbe,Oshiegbe,ebonyi_ezza_north,10
ebonyi_ezza_north_umuezeoka,Umuezeoka,ebonyi_ezza_north,11
,,,
ebonyi_ezza_south_amaezekwe,Amaezekwe,ebonyi_ezza_south,1
ebonyi_ezza_south_amagu_nsokkara,Amagu/Nsokkara,ebonyi_ezza_south,2
ebonyi_ezza_south_amana,Amana,ebonyi_ezza_south,3
ebonyi_ezza_south_emeka,Emeka,ebonyi_ezza_south,4
ebonyi_ezza_south_amudo_okoffia,Amudo Okoffia,ebonyi_ezza_south,5
ebonyi_ezza_south_amuzu,Amuzu,ebonyi_ezza_south,6
ebonyi_ezza_south_echara,Echara,ebonyi_ezza_south,7
ebonyi_ezza_south_ezema,Ezema,ebonyi_ezza_south,8
ebonyi_ezza_south_ikwuator,Ikwuator,ebonyi_ezza_south,9
ebonyi_ezza_south_onueke,Onueke,ebonyi_ezza_south,10
ebonyi_ezza_south_umuwagba,Umuwagba,ebonyi_ezza_south,11
,,,
ebonyi_ikwo_ama_inyima,Ama Inyima,ebonyi_ikwo,1
ebonyi_ikwo_echialike,Echialike,ebonyi_ikwo,2
ebonyi_ikwo_eka_awoke,Eka Awoke,ebonyi_ikwo,3
ebonyi_ikwo_ekpanwudele,Ekpanwudele,ebonyi_ikwo,4
ebonyi_ikwo_ekpelu,Ekpelu,ebonyi_ikwo,5
ebonyi_ikwo_eyinbichiri,Eyinbichiri,ebonyi_ikwo,6
ebonyi_ikwo_etam,Etam,ebonyi_ikwo,7
ebonyi_ikwo_igbudu_i,Igbudu I,ebonyi_ikwo,8
ebonyi_ikwo_igbudu_ii,Igbudu II,ebonyi_ikwo,9
ebonyi_ikwo_iyimagbu_i,Iyimagbu I,ebonyi_ikwo,10
ebonyi_ikwo_iyimagbu_ii,Iyimagbu II,ebonyi_ikwo,11
ebonyi_ikwo_ndiagu_amagu_i,Ndiagu Amagu I,ebonyi_ikwo,12
ebonyi_ikwo_ndiagu_amagu_ii,Ndiagu Amagu II,ebonyi_ikwo,13
ebonyi_ikwo_ndiagu_echara_i,Ndiagu Echara I,ebonyi_ikwo,14
ebonyi_ikwo_ndiagu_echara_ii,Ndiagu Echara II,ebonyi_ikwo,15
ebonyi_ikwo_ndufu_amagu_i,Ndufu Amagu I,ebonyi_ikwo,16
ebonyi_ikwo_ndufu_amagu_ii,Ndufu Amagu II,ebonyi_ikwo,17
ebonyi_ikwo_ndufu_echara,Ndufu Echara,ebonyi_ikwo,18
ebonyi_ikwo_ndufu_alike,Ndufu Alike,ebonyi_ikwo,19
ebonyi_ikwo_noye_alike,Noye Alike,ebonyi_ikwo,20
,,,
ebonyi_ishielu_agba,Agba,ebonyi_ishielu,1
ebonyi_ishielu_amaezu,Amaezu,ebonyi_ishielu,2
ebonyi_ishielu_azuinyaba_a,Azuinyaba A,ebonyi_ishielu,3
ebonyi_ishielu_azuinyaba_b,Azuinyaba B,ebonyi_ishielu,4
ebonyi_ishielu_ezillo_i,Ezillo I,ebonyi_ishielu,5
ebonyi_ishielu_ezillo_ii,Ezillo II,ebonyi_ishielu,6
ebonyi_ishielu_ezzagu_i,Ezzagu I,ebonyi_ishielu,7
ebonyi_ishielu_ezzagu_ii,Ezzagu II,ebonyi_ishielu,8
ebonyi_ishielu_iyonu,Iyonu,ebonyi_ishielu,9
ebonyi_ishielu_nkalagu,Nkalagu,ebonyi_ishielu,10
ebonyi_ishielu_nkalaha,Nkalaha,ebonyi_ishielu,11
ebonyi_ishielu_nyezi,Nyezi,ebonyi_ishielu,12
ebonyi_ishielu_obeagu,Obeagu,ebonyi_ishielu,13
ebonyi_ishielu_ohafia,Ohafia,ebonyi_ishielu,14
ebonyi_ishielu_okpoto,Okpoto,ebonyi_ishielu,15
ebonyi_ishielu_umuhuali,Umuhuali,ebonyi_ishielu,16
,,,
ebonyi_ivo_amaeze_ukwu,Amaeze Ukwu,ebonyi_ivo,1
ebonyi_ivo_amaeze_ishiagu,Amaeze Ishiagu,ebonyi_ivo,2
ebonyi_ivo_amagu,Amagu,ebonyi_ivo,3
ebonyi_ivo_amonye,Amonye,ebonyi_ivo,4
ebonyi_ivo_inyita_ogidi,Inyita Ogidi,ebonyi_ivo,5
ebonyi_ivo_iyioji_akaeze,Iyioji Akaeze,ebonyi_ivo,6
ebonyi_ivo_ndiokoro_ukwu,Ndiokoro Ukwu,ebonyi_ivo,7
ebonyi_ivo_ngwogwo,Ngwogwo,ebonyi_ivo,8
ebonyi_ivo_obinagu,Obinagu,ebonyi_ivo,9
ebonyi_ivo_okie,Okie,ebonyi_ivo,10
ebonyi_ivo_umuobo,Umuobo,ebonyi_ivo,11
,,,
ebonyi_izzi_agbaja_mgbo,Agbaja Mgbo,ebonyi_izzi,1
ebonyi_izzi_agbaja_anyanwuigwe,Agbaja Anyanwuigwe,ebonyi_izzi,2
ebonyi_izzi_agbaja_offia,Agbaja Offia,ebonyi_izzi,3
ebonyi_izzi_ezza_inyimagu_i,Ezza Inyimagu I,ebonyi_izzi,4
ebonyi_izzi_ezza_inyimagu_iziogo,Ezza Inyimagu Iziogo,ebonyi_izzi,5
ebonyi_izzi_ezza_inyimagu_igweledoha,Ezza Inyimagu Igweledoha,ebonyi_izzi,6
ebonyi_izzi_ezza_inyimagu_ii,Ezza Inyimagu II,ebonyi_izzi,7
ebonyi_izzi_igbeagu_nduogbu,Igbeagu Nduogbu,ebonyi_izzi,8
ebonyi_izzi_igbeagu_ndi,Igbeagu Ndi,ebonyi_izzi,9
ebonyi_izzi_igbeagu_iii,Igbeagu III,ebonyi_izzi,10
ebonyi_izzi_mgbalukwu_i,Mgbalukwu I,ebonyi_izzi,11
ebonyi_izzi_mgbalukwu_ii,Mgbalukwu II,ebonyi_izzi,12
ebonyi_izzi_ndieze_nyagu_i,Ndieze Nyagu I,ebonyi_izzi,13
ebonyi_izzi_ndieze_nyagu_ii,Ndieze Nyagu II,ebonyi_izzi,14
,,,
ebonyi_ohaozara_amachi_okposi,Amachi Okposi,ebonyi_ohaozara,1
ebonyi_ohaozara_ene_na_ezeraku,Ene Na Ezeraku,ebonyi_ohaozara,2
ebonyi_ohaozara_mgbom_okposi,Mgbom Okposi,ebonyi_ohaozara,3
ebonyi_ohaozara_obiozara,Obiozara,ebonyi_ohaozara,4
ebonyi_ohaozara_okposi_achara,Okposi Achara,ebonyi_ohaozara,5
ebonyi_ohaozara_okposi_okwu,Okposi Okwu,ebonyi_ohaozara,6
ebonyi_ohaozara_ugbo_logo,Ugbologo,ebonyi_ohaozara,7
ebonyi_ohaozara_uhuatar,Uhuatar,ebonyi_ohaozara,8
ebonyi_ohaozara_umuchima,Umuchima,ebonyi_ohaozara,9
ebonyi_ohaozara_umunaga,Umunaga,ebonyi_ohaozara,10
ebonyi_ohaozara_umuobuna,Umuobuna,ebonyi_ohaozara,11
,,,
ebonyi_ohaukwu_effium_i,Effium I,ebonyi_ohaukwu,1
ebonyi_ohaukwu_effium_ii,Effium II,ebonyi_ohaukwu,2
ebonyi_ohaukwu_ezzamgbo,Ezzamgbo,ebonyi_ohaukwu,3
ebonyi_ohaukwu_ishi_ngbo_i,Ishi Ngbo I,ebonyi_ohaukwu,4
ebonyi_ohaukwu_ishi_ngbo_ii,Ishi Ngbo II,ebonyi_ohaukwu,5
ebonyi_ohaukwu_ngbo,Ngbo,ebonyi_ohaukwu,6
ebonyi_ohaukwu_okposhi_i,Okposhi I,ebonyi_ohaukwu,7
ebonyi_ohaukwu_okposhi_ii,Okposhi II,ebonyi_ohaukwu,8
ebonyi_ohaukwu_umuagara,Umuagara,ebonyi_ohaukwu,9
ebonyi_ohaukwu_umuogudu_i,Umuogudu I,ebonyi_ohaukwu,10
ebonyi_ohaukwu_umuogudu_ii,Umuogudu II,ebonyi_ohaukwu,11
ebonyi_ohaukwu_umuogudu_iii,Umuogudu III,ebonyi_ohaukwu,12
ebonyi_ohaukwu_wigbeke_i,Wigbeke I,ebonyi_ohaukwu,13
ebonyi_ohaukwu_wigbeke_ii,Wigbeke II,ebonyi_ohaukwu,14
ebonyi_ohaukwu_wigbeke_iii,Wigbeke III,ebonyi_ohaukwu,15
,,,
ebonyi_onicha_abaomege,Abaomege,ebonyi_onicha,1
ebonyi_onicha_agbabor_isu,Agbabor Isu,ebonyi_onicha,2
ebonyi_onicha_amanator_isu,Amanator Isu,ebonyi_onicha,3
ebonyi_onicha_ebai,Ebai,ebonyi_onicha,4
ebonyi_onicha_enuagu_onicha,Enuagu Onicha,ebonyi_onicha,5
ebonyi_onicha_isinweke,Isinweke,ebonyi_onicha,6
ebonyi_onicha_isi_onicha,Isi Onicha,ebonyi_onicha,7
ebonyi_onicha_obeagu_isu,Obeagu Isu,ebonyi_onicha,8
ebonyi_onicha_oguduokwo,Oguduokwo,ebonyi_onicha,9
ebonyi_onicha_okuzu_ukawu,Okuzu Ukawu,ebonyi_onicha,10
ebonyi_onicha_ugwuegu,Ugwuegu,ebonyi_onicha,11
ebonyi_onicha_umudomi_onicha,Umudomi Onicha,ebonyi_onicha,12
,,,
imo_aboh_mbaise_enyiogugu,Enyiogugu,imo_aboh_mbaise,1
imo_aboh_mbaise_nguru_ahiator,Nguru Ahiator,imo_aboh_mbaise,2
imo_aboh_mbaise_nguru_nwenkwo,Nguru Nwenkwo,imo_aboh_mbaise,3
imo_aboh_mbaise_nguru_nwenke,Nguru Nwenke,imo_aboh_mbaise,4
imo_aboh_mbaise_mbutu,Mbutu,imo_aboh_mbaise,5
imo_aboh_mbaise_uvuru_i,Uvuru I,imo_aboh_mbaise,6
imo_aboh_mbaise_uvuru_ii,Uvuru II,imo_aboh_mbaise,7
imo_aboh_mbaise_lorji,Lorji,imo_aboh_mbaise,8
imo_aboh_mbaise_amuzu,Amuzu,imo_aboh_mbaise,9
imo_aboh_mbaise_amuhu,Amuhu,imo_aboh_mbaise,10
imo_aboh_mbaise_lagwa,Lagwa,imo_aboh_mbaise,11
imo_aboh_mbaise_ibeku,Ibeku,imo_aboh_mbaise,12
,,,
imo_ahiazu_mbaise_otulu_agunezu,Otulu/Agunezu,imo_ahiazu_mbaise,1
imo_ahiazu_mbaise_oru_na,Oru Na,imo_ahiazu_mbaise,2
imo_ahiazu_mbaise_nnaramia,Nnaramia,imo_ahiazu_mbaise,3
imo_ahiazu_mbaise_okrika_nwenkwo_i,Okrika Nwenkwo I,imo_ahiazu_mbaise,4
imo_ahiazu_mbaise_amazi_lihenwor,Amazi Lihenwor,imo_ahiazu_mbaise,5
imo_ahiazu_mbaise_okrika_nwenkwo_ii,Okrika Nwenkwo II,imo_ahiazu_mbaise,6
imo_ahiazu_mbaise_obohia_ekwerazu,Obohia Ekwerazu,imo_ahiazu_mbaise,7
imo_ahiazu_mbaise_mpam,Mpam,imo_ahiazu_mbaise,8
imo_ahiazu_mbaise_oparanadim,Oparanadim,imo_ahiazu_mbaise,9
imo_ahiazu_mbaise_umunumo,Umunumo,imo_ahiazu_mbaise,10
imo_ahiazu_mbaise_ogbo_umuchieze,Ogbo/UmuChieze,imo_ahiazu_mbaise,11
,,,
imo_ehime_mbano_agbaja,Agbaja,imo_ehime_mbano,1
imo_ehime_mbano_umukabia,Umukabia,imo_ehime_mbano,2
imo_ehime_mbano_nsu_a_ikpe,Nsu A Ikpe,imo_ehime_mbano,3
imo_ehime_mbano_nsu_b_ihitte,Nsu B Ihitte,imo_ehime_mbano,4
imo_ehime_mbano_nzerem_ikpe,Nzerem Ikpe,imo_ehime_mbano,5
imo_ehime_mbano_umuawulu_umuihim,Umuawulu Umuihim,imo_ehime_mbano,6
imo_ehime_mbano_umuomaku,Umuomaku,imo_ehime_mbano,7
imo_ehime_mbano_umunumo,Umunumo,imo_ehime_mbano,8
imo_ehime_mbano_umuezealu,Umuezealu,imo_ehime_mbano,9
imo_ehime_mbano_umueze_i,Umueze I,imo_ehime_mbano,10
imo_ehime_mbano_umueze_ii,Umueze II,imo_ehime_mbano,11
,,,
imo_ezinihitte_mbaise_amumara,Amumara,imo_ezinihitte_mbaise,1
imo_ezinihitte_mbaise_itu,Itu,imo_ezinihitte_mbaise,2
imo_ezinihitte_mbaise_okpofe_ezeagbogu,Okpofe Ezeagbogu,imo_ezinihitte_mbaise,3
imo_ezinihitte_mbaise_onicha_i,Onicha I,imo_ezinihitte_mbaise,4
imo_ezinihitte_mbaise_onicha_ii,Onicha II,imo_ezinihitte_mbaise,5
imo_ezinihitte_mbaise_onicha_iii,Onicha III,imo_ezinihitte_mbaise,6
imo_ezinihitte_mbaise_onicha_iv,Onicha IV,imo_ezinihitte_mbaise,7
imo_ezinihitte_mbaise_eziudo,Eziudo,imo_ezinihitte_mbaise,8
imo_ezinihitte_mbaise_udo_na_obizi,Udo Na Obizi,imo_ezinihitte_mbaise,9
imo_ezinihitte_mbaise_ihitte,Ihitte,imo_ezinihitte_mbaise,10
imo_ezinihitte_mbaise_oboama_umunama,Oboama/Umunama,imo_ezinihitte_mbaise,11
imo_ezinihitte_mbaise_chokoneze_akpodim,Chokoneze Akpodim,imo_ezinihitte_mbaise,12
,,,
imo_ideato_north_akpulu,Akpulu,imo_ideato_north,1
imo_ideato_north_isiokpa,Isiokpa,imo_ideato_north,2
imo_ideato_north_umuokwara,Umuokwara,imo_ideato_north,3
imo_ideato_north_akwu,Akwu,imo_ideato_north,4
imo_ideato_north_umuopia_umukewU,Umuopia UmukewU,imo_ideato_north,5
imo_ideato_north_ndiheme,Ndiheme,imo_ideato_north,6
imo_ideato_north_izuogu_i,Izuogu I,imo_ideato_north,7
imo_ideato_north_ndimoke,Ndimoke,imo_ideato_north,8
imo_ideato_north_obodoukwu,Obodoukwu,imo_ideato_north,9
imo_ideato_north_osina,Osina,imo_ideato_north,10
imo_ideato_north_uzu_umualoma,Uzu/Umualoma,imo_ideato_north,11
imo_ideato_north_ezemazu_ozuomee,Ezemazu Ozuomee,imo_ideato_north,12
imo_ideato_north_ozuakoli_umuago,Ozuakoli Umuago,imo_ideato_north,13
imo_ideato_north_izuogu_ii,Izuogu II,imo_ideato_north,14
,,,
imo_ideato_south_amanator_umueshi,Amanator/Umueshi,imo_ideato_south,1
imo_ideato_south_dikenafai,Dikenafai,imo_ideato_south,2
imo_ideato_south_isiekenesi_i,Isiekenesi I,imo_ideato_south,3
imo_ideato_south_isiekenesi_ii,Isiekenesi II,imo_ideato_south,4
imo_ideato_south_ntueke,Ntueke,imo_ideato_south,5
imo_ideato_south_ugbele,Ugbelle,imo_ideato_south,6
imo_ideato_south_obiohia,Obiohia,imo_ideato_south,7
imo_ideato_south_ogboko_i,Ogboko I,imo_ideato_south,8
imo_ideato_south_ogboko_ii,Ogboko II,imo_ideato_south,9
imo_ideato_south_umuakam_umuago,Umuakam/Umuago,imo_ideato_south,10
imo_ideato_south_umuchima,Umuchima,imo_ideato_south,11
imo_ideato_south_umumaisiakU,Umumaisiaku,imo_ideato_south,12
imo_ideato_south_umuobom,Umuobom,imo_ideato_south,13
,,,
imo_ihitte_uboma_abueke,Abueke,imo_ihitte_uboma,1
imo_ihitte_uboma_amakohia,Amakohia,imo_ihitte_uboma,2
imo_ihitte_uboma_amainyi,Amainyi,imo_ihitte_uboma,3
imo_ihitte_uboma_atonerim,Atonerim,imo_ihitte_uboma,4
imo_ihitte_uboma_awuchinumo,Awuchinumo,imo_ihitte_uboma,5
imo_ihitte_uboma_dimneze,Dimneze,imo_ihitte_uboma,6
imo_ihitte_uboma_ikperejere,Ikperejere,imo_ihitte_uboma,7
imo_ihitte_uboma_okata,Okata,imo_ihitte_uboma,8
imo_ihitte_uboma_umuezegwu,Umuezegwu,imo_ihitte_uboma,9
imo_ihitte_uboma_umuhi,Umuhi,imo_ihitte_uboma,10
,,,
imo_ikeduru_akabo,Akabo,imo_ikeduru,1
imo_ikeduru_amatta,Amatta,imo_ikeduru,2
imo_ikeduru_iho,Iho,imo_ikeduru,3
imo_ikeduru_inyichi_umudomi,Inyichi/Umudomi,imo_ikeduru,4
imo_ikeduru_amaimo,Amaimo,imo_ikeduru,5
imo_ikeduru_amakohia,Amakohia,imo_ikeduru,6
imo_ikeduru_avuvu,Avuvu,imo_ikeduru,7
imo_ikeduru_atta_i,Atta I,imo_ikeduru,8
imo_ikeduru_atta_ii,Atta II,imo_ikeduru,9
imo_ikeduru_ugirike_okiru,Ugirike/Okiru,imo_ikeduru,10
imo_ikeduru_ngugo_ikembala,Ngugo/Ikembala,imo_ikeduru,11
imo_ikeduru_uzoagba,Uzoagba,imo_ikeduru,12
,,,
imo_isiala_mbano_umunkwo,Umunkwo,imo_isiala_mbano,1
imo_isiala_mbano_ogbor,Ogbor,imo_isiala_mbano,2
imo_isiala_mbano_ibeme,Ibeme,imo_isiala_mbano,3
imo_isiala_mbano_osu_owere_i,Osu Owere I,imo_isiala_mbano,4
imo_isiala_mbano_osu_owere_ii,Osu Owere II,imo_isiala_mbano,5
imo_isiala_mbano_osuama_anara,Osuama Anara,imo_isiala_mbano,6
imo_isiala_mbano_ogiri_oka,Ogiri Oka,imo_isiala_mbano,7
imo_isiala_mbano_amauzari,Amauzari,imo_isiala_mbano,8
imo_isiala_mbano_obollo,Obollo,imo_isiala_mbano,9
imo_isiala_mbano_umuozu,Umuozu,imo_isiala_mbano,10
imo_isiala_mbano_osuachara,Osuachara,imo_isiala_mbano,11
imo_isiala_mbano_umuelemai,Umuelemai,imo_isiala_mbano,12
,,,
imo_isu_amandugba_i,Amandugba I,imo_isu,1
imo_isu_amandugba_ii,Amandugba II,imo_isu,2
imo_isu_umundugba_i,Umundugba I,imo_isu,3
imo_isu_umundugba_ii,Umundugba II,imo_isu,4
imo_isu_amurie_omanze_i,Amurie Omanze I,imo_isu,5
imo_isu_amurie_omanze_ii,Amurie Omanze II,imo_isu,6
imo_isu_ekwe_i,Ekwe I,imo_isu,7
imo_isu_ekwe_ii,Ekwe II,imo_isu,8
imo_isu_isu_njaba_i,Isu Njaba I,imo_isu,9
imo_isu_isu_njaba_ii,Isu Njaba II,imo_isu,10
imo_isu_isu_njaba_iii,Isu Njaba III,imo_isu,11
,,,
imo_mbaitoli_afara_eziama,Afara/Eziama,imo_mbaitoli,1
imo_mbaitoli_ogbaku,Ogbaku,imo_mbaitoli,2
imo_mbaitoli_umunoha_azara,Umunoha/Azara,imo_mbaitoli,3
imo_mbaitoli_ubomiri,Ubomiri,imo_mbaitoli,4
imo_mbaitoli_ifakala,Ifakala,imo_mbaitoli,5
imo_mbaitoli_ogwa_i,Ogwa I,imo_mbaitoli,6
imo_mbaitoli_ogwa_ii,Ogwa II,imo_mbaitoli,7
imo_mbaitoli_orodo_i,Orodo I,imo_mbaitoli,8
imo_mbaitoli_orodo_ii,Orodo II,imo_mbaitoli,9
imo_mbaitoli_umunwoha_umuagwu,Umunwoha/Umuagwu,imo_mbaitoli,10
imo_mbaitoli_amaike,Amaike,imo_mbaitoli,11
imo_mbaitoli_ezinihitte,Ezinihitte,imo_mbaitoli,12
,,,
imo_ngor_okpala_amala_alulu_oboru,Amala/Alulu Oboru,imo_ngor_okpala,1
imo_ngor_okpala_eleme_obike,Eleme/Obike,imo_ngor_okpala,2
imo_ngor_okpala_ozuzu,Ozuzu,imo_ngor_okpala,3
imo_ngor_okpala_eziama_okpala,Eziama/Okpala,imo_ngor_okpala,4
imo_ngor_okpala_imer_enwe,Imer Enwe,imo_ngor_okpala,5
imo_ngor_okpala_nguru_umuowa,Nguru Umuowa,imo_ngor_okpala,6
imo_ngor_okpala_ngor_ihitte_umukabia,Ngor Ihitte/Umukabia,imo_ngor_okpala,7
imo_ngor_okpala_ohekem_nnorie,Ohekem Nnorie,imo_ngor_okpala,8
imo_ngor_okpala_umuhu,Umuhu,imo_ngor_okpala,9
imo_ngor_okpala_obiangwu,Obiangwu,imo_ngor_okpala,10
imo_ngor_okpala_logara_umoha_agu,Logara/Umoha/Agu,imo_ngor_okpala,11
,,,
imo_njaba_atta_i,Atta I,imo_njaba,1
imo_njaba_atta_ii,Atta II,imo_njaba,2
imo_njaba_atta_iii,Atta III,imo_njaba,3
imo_njaba_amucha_i,Amucha I,imo_njaba,4
imo_njaba_amucha_ii,Amucha II,imo_njaba,5
imo_njaba_nkume,Nkume,imo_njaba,6
imo_njaba_okwudor,Okwudor,imo_njaba,7
imo_njaba_umuaka_i,Umuaka I,imo_njaba,8
imo_njaba_umuaka_ii,Umuaka II,imo_njaba,9
imo_njaba_umuaka_iii,Umuaka III,imo_njaba,10
imo_njaba_umuaka_iv,Umuaka IV,imo_njaba,11
,,,
imo_nkwerre_onusa,Onusa,imo_nkwerre,1
imo_nkwerre_nnanano,Nnanano,imo_nkwerre,2
imo_nkwerre_umukor_iii,Umukor III,imo_nkwerre,3
imo_nkwerre_umunobo_umunachi,Umunobo/Umunachi,imo_nkwerre,4
imo_nkwerre_nkwerre_urban,Nkwerre Urban,imo_nkwerre,5
imo_nkwerre_owere_nkworji_i,Owere Nkworji I,imo_nkwerre,6
imo_nkwerre_owere_nkworji_ii,Owere Nkworji II,imo_nkwerre,7
imo_nkwerre_umudi_umuwala,Umudi/UmuWala,imo_nkwerre,8
imo_nkwerre_amaopara,Amaopara,imo_nkwerre,9
imo_nkwerre_eziama_obaire,Eziama Obaire,imo_nkwerre,10
,,,
imo_nwangele_amaigbo_i,Amaigbo I,imo_nwangele,1
imo_nwangele_amaigbo_ii,Amaigbo II,imo_nwangele,2
imo_nwangele_amaigbo_iii,Amaigbo III,imo_nwangele,3
imo_nwangele_amaigbo_iv,Amaigbo IV,imo_nwangele,4
imo_nwangele_amaigbo_v,Amaigbo V,imo_nwangele,5
imo_nwangele_abba,Abba,imo_nwangele,6
imo_nwangele_umuozu,Umuozu,imo_nwangele,7
imo_nwangele_kara_na_orlu,Kara Na Orlu,imo_nwangele,8
imo_nwangele_dim_na_nume,Dim Na Nume,imo_nwangele,9
imo_nwangele_abajah_i,Abajah I,imo_nwangele,10
imo_nwangele_abajah_ii,Abajah II,imo_nwangele,11
,,,
imo_obowo_alike,Alike,imo_obowo,1
imo_obowo_amanze_umungwa,Amanze/Umungwa,imo_obowo,2
imo_obowo_amuzi,Amuzi,imo_obowo,3
imo_obowo_avutu,Avutu,imo_obowo,4
imo_obowo_ehume,Ehume,imo_obowo,5
imo_obowo_odenkume_umuosochie,Odenkume Umuosochie,imo_obowo,6
imo_obowo_okenalogho,Okenalogho,imo_obowo,7
